mod,raw,time
-19897509,-30195924,1690915458
-19968172,-30266587,1690915458
-19896539,-30194954,1690915458
-19980449,-30278864,1690915458
-20037042,-30335457,1690915458
-20026820,-30325235,1690915458
-20082164,-30380579,1690915458
-20094451,-30392866,1690915458
-20043779,-30342194,1690915458
-20149940,-30448355,1690915458
-20108246,-30406661,1690915459
-20162519,-30460934,1690915459
-20223241,-30521656,1690915459
-20225785,-30524200,1690915459
-20343477,-30641892,1690915459
-20280750,-30579165,1690915459
-20236029,-30534444,1690915459
-20276416,-30574831,1690915459
-20239118,-30537533,1690915459
-20286652,-30585067,1690915459
-20286124,-30584539,1690915459
-20211167,-30509582,1690915459
-20214431,-30512846,1690915459
-20290000,-30588415,1690915459
-20344498,-30642913,1690915459
-20301569,-30599984,1690915459
-20342695,-30641110,1690915459
-20300057,-30598472,1690915459
-20291559,-30589974,1690915459
-20369060,-30667475,1690915459
-20417535,-30715950,1690915459
-20348088,-30646503,1690915459
-20365841,-30664256,1690915459
-20359682,-30658097,1690915459
-20363740,-30662155,1690915459
-20349350,-30647765,1690915459
-20407009,-30705424,1690915460
-20344839,-30643254,1690915460
-20211971,-30510386,1690915460
-20106190,-30404605,1690915460
-20086025,-30384440,1690915460
-20015563,-30313978,1690915460
-19909091,-30207506,1690915460
-19964910,-30263325,1690915460
-19904504,-30202919,1690915460
-19953378,-30251793,1690915460
-19843855,-30142270,1690915460
-19846314,-30144729,1690915460
-19781280,-30079695,1690915460
-19767487,-30065902,1690915460
-19717539,-30015954,1690915460
-19752862,-30051277,1690915460
-19705265,-30003680,1690915460
-19702955,-30001370,1690915460
-19692058,-29990473,1690915460
-19710205,-30008620,1690915460
-19760108,-30058523,1690915460
-19716283,-30014698,1690915460
-19759078,-30057493,1690915460
-19828198,-30126613,1690915460
-19780031,-30078446,1690915460
-19825838,-30124253,1690915461
-19832238,-30130653,1690915461
-19847116,-30145531,1690915461
-19974581,-30272996,1690915461
-19965183,-30263598,1690915461
-19970265,-30268680,1690915461
-19972582,-30270997,1690915461
-20022238,-30320653,1690915461
-19904759,-30203174,1690915461
-20031145,-30329560,1690915461
-20087013,-30385428,1690915461
-20103096,-30401511,1690915461
-20174260,-30472675,1690915461
-20174295,-30472710,1690915461
-20212938,-30511353,1690915461
-20235540,-30533955,1690915461
-20230645,-30529060,1690915461
-20233208,-30531623,1690915461
-20230057,-30528472,1690915461
-20288518,-30586933,1690915461
-20289957,-30588372,1690915461
-20292826,-30591241,1690915461
-20236243,-30534658,1690915461
-20300721,-30599136,1690915461
-20345774,-30644189,1690915461
-20364253,-30662668,1690915462
-20282129,-30580544,1690915462
-20366038,-30664453,1690915462
-20294593,-30593008,1690915462
-20291356,-30589771,1690915462
-20278779,-30577194,1690915462
-20212708,-30511123,1690915462
-20225289,-30523704,1690915462
-20342763,-30641178,1690915462
-20302243,-30600658,1690915462
-20342529,-30640944,1690915462
-20348590,-30647005,1690915462
-20354838,-30653253,1690915462
-20304897,-30603312,1690915462
-20350728,-30649143,1690915462
-20304608,-30603023,1690915462
-20371173,-30669588,1690915462
-20360875,-30659290,1690915462
-20223706,-30522121,1690915462
-20356614,-30655029,1690915462
-20361388,-30659803,1690915462
-20354207,-30652622,1690915462
-20368412,-30666827,1690915462
-20304865,-30603280,1690915462
-20348676,-30647091,1690915463
-20356542,-30654957,1690915463
-20278026,-30576441,1690915463
-20288977,-30587392,1690915463
-20233642,-30532057,1690915463
-20165022,-30463437,1690915463
-20106150,-30404565,1690915463
-20043797,-30342212,1690915463
-19976402,-30274817,1690915463
-19950863,-30249278,1690915463
-19950848,-30249263,1690915463
-19762441,-30060856,1690915463
-19782367,-30080782,1690915463
-19706604,-30005019,1690915463
-19777740,-30076155,1690915463
-19755181,-30053596,1690915463
-19706650,-30005065,1690915463
-19642366,-29940781,1690915463
-19586474,-29884889,1690915463
-19621568,-29919983,1690915463
-19519951,-29818366,1690915463
-19494076,-29792491,1690915463
-19453135,-29751550,1690915463
-19428626,-29727041,1690915464
-19379175,-29677590,1690915464
-19363246,-29661661,1690915464
-19305174,-29603589,1690915464
-19251410,-29549825,1690915464
-19169807,-29468222,1690915464
-19183127,-29481542,1690915464
-19123392,-29421807,1690915464
-19112211,-29410626,1690915464
-19111448,-29409863,1690915464
-19118857,-29417272,1690915464
-19123363,-29421778,1690915464
-19063067,-29361482,1690915464
-19058943,-29357358,1690915464
-19041543,-29339958,1690915464
-19106533,-29404948,1690915464
-19102208,-29400623,1690915464
-19122847,-29421262,1690915464
-19170801,-29469216,1690915464
-19188160,-29486575,1690915464
-19249594,-29548009,1690915464
-19313894,-29612309,1690915464
-19374058,-29672473,1690915464
-19430311,-29728726,1690915464
-19514118,-29812533,1690915464
-19573953,-29872368,1690915464
-19627517,-29925932,1690915464
-19647434,-29945849,1690915464
-19779489,-30077904,1690915465
-19775247,-30073662,1690915465
-19846080,-30144495,1690915465
-19884038,-30182453,1690915465
-19889576,-30187991,1690915465
-19955471,-30253886,1690915465
-19957450,-30255865,1690915465
-20022210,-30320625,1690915465
-20035487,-30333902,1690915465
-20042694,-30341109,1690915465
-20149235,-30447650,1690915465
-20106915,-30405330,1690915465
-20111285,-30409700,1690915465
-20237080,-30535495,1690915465
-20216344,-30514759,1690915465
-20168365,-30466780,1690915465
-20231654,-30530069,1690915465
-20233459,-30531874,1690915465
-20282035,-30580450,1690915465
-20287659,-30586074,1690915465
-20306364,-30604779,1690915465
-20366046,-30664461,1690915465
-20363442,-30661857,1690915465
-20413181,-30711596,1690915465
-20408316,-30706731,1690915465
-20433600,-30732015,1690915466
-20416454,-30714869,1690915466
-20423921,-30722336,1690915466
-20415160,-30713575,1690915466
-20481233,-30779648,1690915466
-20420095,-30718510,1690915466
-20473245,-30771660,1690915466
-20431032,-30729447,1690915466
-20487422,-30785837,1690915466
-20422358,-30720773,1690915466
-20410372,-30708787,1690915466
-20359581,-30657996,1690915466
-20433058,-30731473,1690915466
-20426962,-30725377,1690915466
-20436472,-30734887,1690915466
-20475380,-30773795,1690915466
-20482745,-30781160,1690915466
-20480175,-30778590,1690915466
-20478905,-30777320,1690915466
-20416736,-30715151,1690915466
-20418215,-30716630,1690915466
-20347671,-30646086,1690915466
-20352025,-30650440,1690915466
-20238806,-30537221,1690915466
-20284649,-30583064,1690915467
-20170708,-30469123,1690915467
-20154028,-30452443,1690915467
-20103148,-30401563,1690915467
-20083714,-30382129,1690915467
-20036555,-30334970,1690915467
-20016405,-30314820,1690915467
-19980474,-30278889,1690915467
-19967209,-30265624,1690915467
-19889327,-30187742,1690915467
-19909893,-30208308,1690915467
-19844552,-30142967,1690915467
-19837448,-30135863,1690915467
-19829943,-30128358,1690915467
-19820218,-30118633,1690915467
-19777957,-30076372,1690915467
-19768543,-30066958,1690915467
-19695009,-29993424,1690915467
-19691702,-29990117,1690915467
-19687866,-29986281,1690915467
-19696801,-29995216,1690915467
-19633139,-29931554,1690915467
-19623425,-29921840,1690915467
-19621130,-29919545,1690915467
-19566108,-29864523,1690915468
-19514380,-29812795,1690915468
-19566775,-29865190,1690915468
-19509225,-29807640,1690915468
-19512599,-29811014,1690915468
-19501323,-29799738,1690915468
-19622424,-29920839,1690915468
-19648220,-29946635,1690915468
-19702689,-30001104,1690915468
-19766482,-30064897,1690915468
-19828214,-30126629,1690915468
-19895763,-30194178,1690915468
-19958548,-30256963,1690915468
-20034018,-30332433,1690915468
-20097962,-30396377,1690915468
-20106460,-30404875,1690915468
-20098577,-30396992,1690915468
-20158403,-30456818,1690915468
-20177129,-30475544,1690915468
-20221879,-30520294,1690915468
-20172992,-30471407,1690915468
-20217573,-30515988,1690915468
-20232721,-30531136,1690915469
-20211125,-30509540,1690915468
-20298917,-30597332,1690915469
-20355062,-30653477,1690915468
-20301066,-30599481,1690915469
-20296624,-30595039,1690915469
-20363940,-30662355,1690915469
-20305370,-30603785,1690915469
-20353288,-30651703,1690915469
-20365838,-30664253,1690915469
-20306610,-30605025,1690915469
-20412158,-30710573,1690915469
-20434692,-30733107,1690915469
-20430762,-30729177,1690915469
-20437451,-30735866,1690915469
-20436194,-30734609,1690915469
-20436951,-30735366,1690915469
-20426916,-30725331,1690915469
-20413423,-30711838,1690915469
-20477452,-30775867,1690915469
-20429742,-30728157,1690915469
-20430502,-30728917,1690915469
-20425217,-30723632,1690915469
-20481198,-30779613,1690915469
-20484765,-30783180,1690915469
-20439005,-30737420,1690915469
-20488162,-30786577,1690915469
-20485384,-30783799,1690915469
-20487687,-30786102,1690915469
-20490266,-30788681,1690915469
-20479406,-30777821,1690915470
-20473544,-30771959,1690915470
-20407306,-30705721,1690915470
-20360177,-30658592,1690915470
-20349694,-30648109,1690915470
-20242433,-30540848,1690915470
-20177178,-30475593,1690915470
-20162461,-30460876,1690915470
-20095979,-30394394,1690915470
-20091046,-30389461,1690915470
-20023267,-30321682,1690915470
-20020190,-30318605,1690915470
-20018413,-30316828,1690915470
-19955613,-30254028,1690915470
-19977925,-30276340,1690915470
-19955155,-30253570,1690915470
-19902185,-30200600,1690915470
-19842246,-30140661,1690915470
-19847411,-30145826,1690915470
-19819947,-30118362,1690915470
-19834573,-30132988,1690915470
-19822807,-30121222,1690915470
-19775227,-30073642,1690915470
-19766516,-30064931,1690915470
-19754726,-30053141,1690915471
-19771615,-30070030,1690915471
-19775179,-30073594,1690915471
-19703198,-30001613,1690915471
-19706132,-30004547,1690915471
-19751377,-30049792,1690915471
-19695270,-29993685,1690915471
-19641601,-29940016,1690915471
-19697076,-29995491,1690915471
-19714209,-30012624,1690915471
-19827951,-30126366,1690915471
-19766021,-30064436,1690915471
-19836629,-30135044,1690915471
-19882461,-30180876,1690915471
-19908352,-30206767,1690915471
-19967481,-30265896,1690915471
-20034493,-30332908,1690915471
-20091872,-30390287,1690915471
-20149509,-30447924,1690915471
-20157676,-30456091,1690915471
-20215711,-30514126,1690915471
-20221129,-30519544,1690915471
-20283647,-30582062,1690915471
-20278488,-30576903,1690915471
-20239329,-30537744,1690915471
-20300484,-30598899,1690915472
-20307973,-30606388,1690915472
-20277732,-30576147,1690915472
-20301288,-30599703,1690915472
-20360210,-30658625,1690915472
-20355757,-30654172,1690915472
-20418564,-30716979,1690915472
-20417968,-30716383,1690915472
-20419303,-30717718,1690915472
-20430104,-30728519,1690915472
-20426972,-30725387,1690915472
-20431572,-30729987,1690915472
-20477640,-30776055,1690915472
-20499147,-30797562,1690915472
-20477691,-30776106,1690915472
-20495344,-30793759,1690915472
-20481547,-30779962,1690915472
-20493279,-30791694,1690915472
-20504811,-30803226,1690915472
-20489944,-30788359,1690915472
-20436970,-30735385,1690915472
-20493794,-30792209,1690915472
-20539602,-30838017,1690915472
-20494050,-30792465,1690915472
-20488190,-30786605,1690915473
-20551843,-30850258,1690915473
-20555004,-30853419,1690915473
-20606427,-30904842,1690915473
-20540634,-30839049,1690915473
-20619689,-30918104,1690915473
-20498376,-30796791,1690915473
-20406985,-30705400,1690915473
-20430558,-30728973,1690915473
-20353953,-30652368,1690915473
-20295640,-30594055,1690915473
-20364716,-30663131,1690915473
-20232365,-30530780,1690915473
-20221208,-30519623,1690915473
-20210854,-30509269,1690915473
-20167073,-30465488,1690915473
-20155819,-30454234,1690915473
-20096246,-30394661,1690915473
-20079815,-30378230,1690915473
-20086954,-30385369,1690915473
-19952403,-30250818,1690915473
-20017861,-30316276,1690915473
-19908588,-30207003,1690915473
-19973124,-30271539,1690915474
-19958737,-30257152,1690915473
-19951608,-30250023,1690915474
-19951048,-30249463,1690915473
-19910147,-30208562,1690915474
-19846678,-30145093,1690915474
-19846919,-30145334,1690915474
-19884002,-30182417,1690915474
-19883014,-30181429,1690915474
-19884530,-30182945,1690915474
-19888046,-30186461,1690915474
-19883494,-30181909,1690915474
-19847431,-30145846,1690915474
-19843499,-30141914,1690915474
-19895821,-30194236,1690915474
-19768048,-30066463,1690915474
-19820316,-30118731,1690915474
-19772686,-30071101,1690915474
-19887090,-30185505,1690915474
-19831536,-30129951,1690915474
-19889581,-30187996,1690915474
-19909371,-30207786,1690915474
-20020244,-30318659,1690915474
-20095976,-30394391,1690915474
-20093386,-30391801,1690915474
-20107498,-30405913,1690915474
-20216595,-30515010,1690915474
-20211170,-30509585,1690915474
-20285897,-30584312,1690915475
-20302759,-30601174,1690915475
-20351736,-30650151,1690915475
-20351403,-30649818,1690915475
-20360681,-30659096,1690915475
-20413121,-30711536,1690915475
-20429576,-30727991,1690915475
-20431337,-30729752,1690915475
-20484768,-30783183,1690915475
-20490924,-30789339,1690915475
-20480280,-30778695,1690915475
-20435137,-30733552,1690915475
-20484026,-30782441,1690915475
-20483559,-30781974,1690915475
-20544537,-30842952,1690915475
-20477388,-30775803,1690915475
-20553129,-30851544,1690915475
-20554497,-30852912,1690915475
-20493570,-30791985,1690915475
-20608508,-30906923,1690915475
-20541957,-30840372,1690915475
-20562639,-30861054,1690915475
-20501215,-30799630,1690915475
-20553471,-30851886,1690915475
-20673820,-30972235,1690915475
-20554721,-30853136,1690915476
-20560151,-30858566,1690915476
-20565677,-30864092,1690915476
-20565220,-30863635,1690915476
-20561890,-30860305,1690915476
-20554767,-30853182,1690915476
-20552897,-30851312,1690915476
-20542412,-30840827,1690915476
-20424706,-30723121,1690915476
-20550838,-30849253,1690915476
-20554688,-30853103,1690915476
-20543671,-30842086,1690915476
-20559359,-30857774,1690915476
-20565459,-30863874,1690915476
-20569027,-30867442,1690915476
-20603922,-30902337,1690915476
-20491746,-30790161,1690915476
-20481960,-30780375,1690915476
-20416736,-30715151,1690915476
-20370365,-30668780,1690915476
-20362463,-30660878,1690915476
-20290221,-30588636,1690915476
-20298961,-30597376,1690915476
-20236719,-30535134,1690915476
-20228314,-30526729,1690915476
-20213162,-30511577,1690915477
-20211673,-30510088,1690915477
-20174246,-30472661,1690915477
-20150017,-30448432,1690915477
-20166070,-30464485,1690915477
-20159201,-30457616,1690915477
-20098067,-30396482,1690915477
-20099853,-30398268,1690915477
-20081168,-30379583,1690915477
-20026586,-30325001,1690915477
-20036067,-30334482,1690915477
-20025624,-30324039,1690915477
-19971503,-30269918,1690915477
-19976709,-30275124,1690915477
-19958437,-30256852,1690915477
-20020744,-30319159,1690915477
-20015339,-30313754,1690915477
-19966421,-30264836,1690915477
-19957782,-30256197,1690915477
-19953077,-30251492,1690915477
-19960275,-30258690,1690915477
-19963658,-30262073,1690915477
-20028933,-30327348,1690915477
-20043547,-30341962,1690915477
-20096232,-30394647,1690915478
-20144642,-30443057,1690915477
-20110833,-30409248,1690915478
-20215268,-30513683,1690915478
-20232472,-30530887,1690915478
-20276925,-30575340,1690915478
-20288971,-30587386,1690915478
-20348424,-30646839,1690915478
-20346391,-30644806,1690915478
-20425384,-30723799,1690915478
-20438482,-30736897,1690915478
-20500206,-30798621,1690915478
-20503736,-30802151,1690915478
-20496900,-30795315,1690915478
-20500670,-30799085,1690915478
-20538048,-30836463,1690915478
-20619247,-30917662,1690915478
-20559872,-30858287,1690915478
-20605128,-30903543,1690915478
-20569765,-30868180,1690915478
-20621251,-30919666,1690915478
-20568560,-30866975,1690915478
-20612624,-30911039,1690915479
-20620767,-30919182,1690915478
-20631756,-30930171,1690915479
-20538870,-30837285,1690915478
-20565410,-30863825,1690915479
-20616213,-30914628,1690915479
-20614568,-30912983,1690915479
-20558803,-30857218,1690915479
-20630441,-30928856,1690915479
-20630972,-30929387,1690915479
-20671162,-30969577,1690915479
-20629704,-30928119,1690915479
-20670393,-30968808,1690915479
-20623616,-30922031,1690915479
-20632832,-30931247,1690915479
-20668907,-30967322,1690915479
-20631301,-30929716,1690915479
-20622568,-30920983,1690915479
-20628499,-30926914,1690915479
-20668830,-30967245,1690915479
-20668952,-30967367,1690915479
-20557804,-30856219,1690915479
-20494093,-30792508,1690915479
-20487435,-30785850,1690915479
-20434160,-30732575,1690915479
-20368304,-30666719,1690915479
-20359839,-30658254,1690915479
-20351911,-30650326,1690915479
-20290784,-30589199,1690915479
-20282543,-30580958,1690915480
-20279256,-30577671,1690915480
-20349436,-30647851,1690915480
-20233120,-30531535,1690915480
-20210691,-30509106,1690915480
-20285205,-30583620,1690915480
-20214259,-30512674,1690915480
-20173340,-30471755,1690915480
-20159470,-30457885,1690915480
-20156138,-30454553,1690915480
-20080132,-30378547,1690915480
-20088826,-30387241,1690915480
-20104459,-30402874,1690915480
-20045253,-30343668,1690915480
-20082886,-30381301,1690915480
-20023463,-30321878,1690915480
-20044715,-30343130,1690915480
-19978417,-30276832,1690915480
-20028843,-30327258,1690915480
-19974401,-30272816,1690915480
-19975878,-30274293,1690915480
-19950553,-30248968,1690915480
-19952874,-30251289,1690915480
-20017075,-30315490,1690915480
-20042688,-30341103,1690915480
-20093148,-30391563,1690915481
-20158893,-30457308,1690915481
-20229042,-30527457,1690915481
-20223904,-30522319,1690915481
-20288027,-30586442,1690915481
-20299500,-30597915,1690915481
-20354977,-30653392,1690915481
-20367528,-30665943,1690915481
-20433151,-30731566,1690915481
-20477187,-30775602,1690915481
-20502173,-30800588,1690915481
-20548359,-30846774,1690915481
-20563484,-30861899,1690915481
-20543467,-30841882,1690915481
-20603610,-30902025,1690915481
-20569059,-30867474,1690915481
-20561593,-30860008,1690915481
-20561651,-30860066,1690915481
-20607389,-30905804,1690915481
-20545530,-30843945,1690915481
-20614910,-30913325,1690915481
-20633804,-30932219,1690915481
-20629014,-30927429,1690915481
-20629706,-30928121,1690915482
-20669924,-30968339,1690915482
-20670395,-30968810,1690915482
-20634527,-30932942,1690915482
-20628643,-30927058,1690915482
-20679864,-30978279,1690915482
-20681444,-30979859,1690915482
-20673789,-30972204,1690915482
-20670204,-30968619,1690915482
-20670145,-30968560,1690915482
-20679583,-30977998,1690915482
-20685796,-30984211,1690915482
-20686297,-30984712,1690915482
-20692229,-30990644,1690915482
-20694484,-30992899,1690915482
-20693420,-30991835,1690915482
-20617635,-30916050,1690915482
-20623009,-30921424,1690915482
-20682979,-30981394,1690915482
-20630455,-30928870,1690915482
-20622598,-30921013,1690915482
-20674511,-30972926,1690915482
-20698540,-30996955,1690915482
-20735500,-31033915,1690915482
-20700683,-30999098,1690915482
-20697005,-30995420,1690915482
-20687596,-30986011,1690915482
-20621989,-30920404,1690915483
-20625854,-30924269,1690915483
-20633510,-30931925,1690915483
-20569068,-30867483,1690915483
-20556029,-30854444,1690915483
-20541112,-30839527,1690915483
-20483552,-30781967,1690915483
-20419338,-30717753,1690915483
-20474847,-30773262,1690915483
-20413947,-30712362,1690915483
-20363510,-30661925,1690915483
-20360698,-30659113,1690915483
-20111594,-30410009,1690915483
-20288465,-30586880,1690915483
-20366553,-30664968,1690915483
-20302793,-30601208,1690915483
-20276692,-30575107,1690915483
-20222682,-30521097,1690915483
-20228097,-30526512,1690915483
-20223762,-30522177,1690915483
-20212918,-30511333,1690915483
-20147138,-30445553,1690915483
-20174294,-30472709,1690915483
-20216777,-30515192,1690915483
-20219885,-30518300,1690915483
-20171179,-30469594,1690915484
-20108726,-30407141,1690915484
-20223960,-30522375,1690915484
-20030196,-30328611,1690915484
-20290298,-30588713,1690915484
-20351917,-30650332,1690915484
-20408337,-30706752,1690915484
-20418529,-30716944,1690915484
-20485382,-30783797,1690915484
-20499157,-30797572,1690915484
-20621239,-30919654,1690915484
-20475337,-30773752,1690915484
-20568807,-30867222,1690915484
-20475328,-30773743,1690915484
-20625323,-30923738,1690915484
-20624397,-30922812,1690915484
-20680631,-30979046,1690915484
-20815818,-31114233,1690915484
-20690869,-30989284,1690915484
-20678908,-30977323,1690915484
-20699930,-30998345,1690915484
-20740042,-31038457,1690915484
-20685781,-30984196,1690915484
-20699618,-30998033,1690915484
-20690148,-30988563,1690915485
-20748212,-31046627,1690915485
-20684012,-30982427,1690915485
-20736441,-31034856,1690915485
-20700072,-30998487,1690915485
-20737740,-31036155,1690915485
-20752815,-31051230,1690915485
-20681695,-30980110,1690915485
-20736722,-31035137,1690915485
-20701167,-30999582,1690915485
-20697021,-30995436,1690915485
-20626183,-30924598,1690915485
-20694203,-30992618,1690915485
-20736754,-31035169,1690915485
-20675074,-30973489,1690915485
-20740293,-31038708,1690915485
-20741105,-31039520,1690915485
-20735675,-31034090,1690915485
-20748230,-31046645,1690915485
-20744436,-31042851,1690915485
-20739541,-31037956,1690915485
-20686077,-30984492,1690915485
-20609290,-30907705,1690915485
-20627966,-30926381,1690915485
-20564908,-30863323,1690915485
-20481259,-30779674,1690915486
-20473056,-30771471,1690915486
-20486408,-30784823,1690915486
-20418744,-30717159,1690915486
-20418577,-30716992,1690915486
-20369894,-30668309,1690915486
-20346889,-30645304,1690915486
-20305672,-30604087,1690915486
-20297117,-30595532,1690915486
-20284612,-30583027,1690915486
-20342212,-30640627,1690915486
-20275976,-30574391,1690915486
-20171729,-30470144,1690915486
-20214760,-30513175,1690915486
-20240102,-30538517,1690915486
-20281563,-30579978,1690915486
-20231889,-30530304,1690915486
-20283581,-30581996,1690915486
-20229355,-30527770,1690915486
-20223997,-30522412,1690915486
-20307984,-30606399,1690915486
-20284904,-30583319,1690915486
-20296653,-30595068,1690915486
-20356060,-30654475,1690915486
-20363982,-30662397,1690915486
-20373268,-30671683,1690915486
-20428495,-30726910,1690915487
-20430508,-30728923,1690915487
-20542194,-30840609,1690915487
-20558534,-30856949,1690915487
-20559275,-30857690,1690915487
-20553689,-30852104,1690915487
-20604906,-30903321,1690915487
-20617671,-30916086,1690915487
-20628688,-30927103,1690915487
-20615871,-30914286,1690915487
-20674996,-30973411,1690915487
-20674056,-30972471,1690915487
-20680648,-30979063,1690915487
-20700901,-30999316,1690915487
-20696284,-30994699,1690915487
-20697005,-30995420,1690915487
-20734717,-31033132,1690915487
-20743595,-31042010,1690915487
-20747288,-31045703,1690915487
-20747241,-31045656,1690915487
-20742655,-31041070,1690915487
-20738271,-31036686,1690915487
-20815281,-31113696,1690915487
-20668830,-30967245,1690915487
-20743862,-31042277,1690915487
-20744392,-31042807,1690915488
-20742327,-31040742,1690915488
-20764367,-31062782,1690915488
-20739085,-31037500,1690915488
-20685249,-30983664,1690915488
-20634338,-30932753,1690915488
-20692919,-30991334,1690915488
-20701433,-30999848,1690915488
-20685735,-30984150,1690915488
-20739852,-31038267,1690915488
-20751031,-31049446,1690915488
-20744111,-31042526,1690915488
-20808110,-31106525,1690915488
-20799962,-31098377,1690915488
-20749497,-31047912,1690915488
-20737756,-31036171,1690915488
-20674495,-30972910,1690915488
-20622755,-30921170,1690915488
-20615367,-30913782,1690915488
-20562613,-30861028,1690915488
-20540663,-30839078,1690915488
-20554780,-30853195,1690915488
-20480925,-30779340,1690915488
-20425663,-30724078,1690915488
-20421850,-30720265,1690915488
-20420569,-30718984,1690915489
-20368104,-30666519,1690915489
-20371186,-30669601,1690915489
-20291547,-30589962,1690915489
-20278526,-30576941,1690915489
-20222689,-30521104,1690915489
-20277413,-30575828,1690915489
-20236056,-30534471,1690915489
-20298493,-30596908,1690915489
-20284062,-30582477,1690915489
-20287911,-30586326,1690915489
-20276728,-30575143,1690915489
-20237999,-30536414,1690915489
-20224670,-30523085,1690915489
-20237059,-30535474,1690915489
-20240357,-30538772,1690915489
-20230661,-30529076,1690915489
-20284835,-30583250,1690915489
-20295610,-30594025,1690915489
-20417459,-30715874,1690915489
-20372674,-30671089,1690915489
-20488685,-30787100,1690915489
-20544232,-30842647,1690915489
-20561419,-30859834,1690915489
-20621739,-30920154,1690915490
-20606492,-30904907,1690915490
-20618685,-30917100,1690915490
-20668905,-30967320,1690915490
-20742670,-31041085,1690915490
-20671177,-30969592,1690915490
-20692183,-30990598,1690915490
-20746444,-31044859,1690915490
-20766727,-31065142,1690915490
-20752567,-31050982,1690915490
-20766370,-31064785,1690915490
-20750763,-31049178,1690915490
-20751327,-31049742,1690915490
-20758277,-31056692,1690915490
-20803771,-31102186,1690915490
-20754188,-31052603,1690915490
-20736158,-31034573,1690915490
-20809192,-31107607,1690915490
-20812723,-31111138,1690915490
-20806604,-31105019,1690915490
-20868557,-31166972,1690915490
-20802816,-31101231,1690915490
-20809424,-31107839,1690915490
-20765445,-31063860,1690915490
-20756741,-31055156,1690915490
-20734893,-31033308,1690915491
-20697347,-30995762,1690915491
-20752124,-31050539,1690915491
-20763145,-31061560,1690915491
-20741812,-31040227,1690915491
-20804021,-31102436,1690915491
-20758514,-31056929,1690915491
-20764944,-31063359,1690915491
-20697255,-30995670,1690915491
-20743185,-31041600,1690915491
-20633099,-30931514,1690915491
-20567980,-30866395,1690915491
-20562421,-30860836,1690915491
-20501193,-30799608,1690915491
-20473074,-30771489,1690915491
-20472792,-30771207,1690915491
-20428249,-30726664,1690915491
-20421794,-30720209,1690915491
-20412946,-30711361,1690915491
-20349185,-30647600,1690915491
-20347318,-30645733,1690915491
-20348364,-30646779,1690915491
-20296986,-30595401,1690915491
-20300976,-30599391,1690915491
-20297703,-30596118,1690915491
-20288280,-30586695,1690915492
-20222177,-30520592,1690915492
-20213479,-30511894,1690915492
-20284409,-30582824,1690915492
-20221936,-30520351,1690915492
-20238535,-30536950,1690915492
-20164274,-30462689,1690915492
-20155614,-30454029,1690915492
-20213470,-30511885,1690915492
-20217832,-30516247,1690915492
-20175267,-30473682,1690915492
-20229795,-30528210,1690915492
-20220108,-30518523,1690915492
-20236298,-30534713,1690915492
-20284356,-30582771,1690915492
-20288210,-30586625,1690915492
-20412400,-30710815,1690915492
-20419242,-30717657,1690915492
-20417186,-30715601,1690915492
-20489231,-30787646,1690915492
-20547262,-30845677,1690915492
-20567802,-30866217,1690915492
-20737209,-31035624,1690915492
-20689115,-30987530,1690915492
-20629925,-30928340,1690915493
-20684027,-30982442,1690915492
-20735408,-31033823,1690915493
-20736160,-31034575,1690915493
-20766413,-31064828,1690915493
-20747165,-31045580,1690915493
-20737550,-31035965,1690915493
-20750356,-31048771,1690915493
-20759825,-31058240,1690915493
-20760989,-31059404,1690915493
-20817347,-31115762,1690915493
-20802047,-31100462,1690915493
-20822696,-31121111,1690915493
-20807180,-31105595,1690915493
-20812724,-31111139,1690915493
-20807888,-31106303,1690915493
-20828647,-31127062,1690915493
-20824793,-31123208,1690915493
-20823056,-31121471,1690915493
-20761314,-31059729,1690915493
-20761533,-31059948,1690915493
-20747444,-31045859,1690915493
-20805888,-31104303,1690915493
-20740839,-31039254,1690915493
-20826814,-31125229,1690915493
-20824527,-31122942,1690915493
-20825513,-31123928,1690915493
-20819174,-31117589,1690915494
-20880338,-31178753,1690915494
-20871936,-31170351,1690915494
-20866467,-31164882,1690915494
-20821463,-31119878,1690915494
-20872711,-31171126,1690915494
-20817639,-31116054,1690915494
-20819969,-31118384,1690915494
-20761111,-31059526,1690915494
-20832524,-31130939,1690915494
-20817846,-31116261,1690915494
-20819634,-31118049,1690915494
-20819201,-31117616,1690915494
-20828440,-31126855,1690915494
-20757981,-31056396,1690915494
-20749308,-31047723,1690915494
-20741544,-31039959,1690915494
-20803612,-31102027,1690915494
-20755739,-31054154,1690915494
-20700339,-30998754,1690915494
-20766996,-31065411,1690915494
-20810926,-31109341,1690915494
-20822014,-31120429,1690915494
-20805914,-31104329,1690915494
-20866047,-31164462,1690915495
-20886996,-31185411,1690915495
-20825092,-31123507,1690915495
-20816624,-31115039,1690915495
-20822729,-31121144,1690915495
-20813317,-31111732,1690915495
-20822430,-31120845,1690915495
-20874964,-31173379,1690915495
-20869586,-31168001,1690915495
-20878876,-31177291,1690915495
-20756148,-31054563,1690915495
-20698274,-30996689,1690915495
-20695782,-30994197,1690915495
-20696770,-30995185,1690915495
-20624116,-30922531,1690915495
-20559131,-30857546,1690915495
-20570047,-30868462,1690915495
-20609544,-30907959,1690915495
-20565003,-30863418,1690915495
-20627687,-30926102,1690915495
-20629531,-30927946,1690915495
-20681885,-30980300,1690915495
-20612887,-30911302,1690915495
