time,mod,event
683.6800000667572,25318514,breathing
684.7200000286102,25363987,breathing
684.7599999904633,25299514,breathing
684.7999999523163,25306160,breathing
684.8399999141693,25254189,breathing
684.8800001144409,25251374,breathing
684.920000076294,25259273,breathing
684.960000038147,25298240,breathing
684.0,25242116,breathing
684.039999961853,25246550,breathing
684.079999923706,25198705,breathing
684.1199998855591,25236283,breathing
684.1600000858307,25192718,breathing
684.2000000476837,25239355,breathing
684.2400000095367,25182226,breathing
684.2799999713898,25191450,breathing
684.3199999332428,25176602,breathing
684.3599998950958,25185823,breathing
684.4000000953674,25185849,breathing
684.4400000572205,25176861,breathing
684.4800000190735,25132558,breathing
684.5199999809265,25183070,breathing
684.5599999427795,25176595,breathing
684.5999999046326,25175297,breathing
684.6400001049042,25133171,breathing
684.6800000667572,25121787,breathing
685.7200000286102,25179415,breathing
685.7599999904633,25232173,breathing
685.7999999523163,25303141,breathing
685.8399999141693,25376109,breathing
685.8800001144409,25388068,breathing
685.920000076294,25440859,breathing
685.960000038147,25453172,breathing
685.0,25500935,breathing
685.039999961853,25518642,breathing
685.079999923706,25571908,breathing
685.1199998855591,25574748,breathing
685.1600000858307,25589521,breathing
685.2000000476837,25587004,breathing
685.2400000095367,25643541,breathing
685.2799999713898,25647184,breathing
685.3199999332428,25645889,breathing
685.3599998950958,25646920,breathing
685.4000000953674,25653062,breathing
685.4400000572205,25694518,breathing
685.4800000190735,25700174,breathing
685.5199999809265,25654027,breathing
685.5599999427795,25655849,breathing
685.5999999046326,25710198,breathing
685.6400001049042,25756738,breathing
686.6800000667572,25766687,breathing
686.7200000286102,25779017,breathing
686.7599999904633,25823327,breathing
686.7999999523163,25833739,breathing
686.8399999141693,25832962,breathing
686.8800001144409,25788209,breathing
686.920000076294,25758766,breathing
686.960000038147,25762577,breathing
686.0,25718881,breathing
686.039999961853,25651987,breathing
686.079999923706,25591063,breathing
686.1199998855591,25582135,breathing
686.1600000858307,25560406,breathing
686.2000000476837,25495901,breathing
686.2400000095367,25435946,breathing
686.2799999713898,25504064,breathing
686.3199999332428,25562426,breathing
686.3599998950958,25630797,breathing
686.4000000953674,25639993,breathing
686.4400000572205,25709394,breathing
686.4800000190735,25759572,breathing
686.5199999809265,25706826,breathing
686.5599999427795,25693241,breathing
686.5999999046326,25633140,breathing
686.6400001049042,25580870,breathing
686.6800000667572,25515852,breathing
687.7200000286102,25451568,breathing
687.7599999904633,25452375,breathing
687.7999999523163,25450071,breathing
687.8399999141693,25449559,breathing
687.8800001144409,25459706,breathing
687.920000076294,25458229,breathing
687.960000038147,25442080,breathing
687.0,25455188,breathing
687.039999961853,25457146,breathing
687.079999923706,25441067,breathing
687.1199998855591,25391423,breathing
687.1600000858307,25387020,breathing
687.2000000476837,25366268,breathing
687.2400000095367,25329702,breathing
687.2799999713898,25313110,breathing
687.3199999332428,25316127,breathing
687.3599998950958,25313020,breathing
687.4000000953674,25367088,breathing
687.4400000572205,25317226,breathing
687.4800000190735,25365329,breathing
687.5199999809265,25394006,breathing
687.5599999427795,25433627,breathing
687.5999999046326,25440537,breathing
687.6400001049042,25560115,breathing
687.6800000667572,25564271,breathing
688.7200000286102,25626998,breathing
688.7599999904633,25642520,breathing
688.7999999523163,25586804,breathing
688.8399999141693,25589875,breathing
688.8800001144409,25589860,breathing
688.920000076294,25569136,breathing
688.960000038147,25568302,breathing
688.0,25520201,breathing
688.039999961853,25586999,breathing
688.079999923706,25578590,breathing
688.1199998855591,25643322,breathing
688.1600000858307,25653836,breathing
688.2000000476837,25703421,breathing
688.2400000095367,25719381,breathing
688.2799999713898,25772150,breathing
688.3199999332428,25772374,breathing
688.3599998950958,25786962,breathing
688.4000000953674,25784861,breathing
688.4400000572205,25783368,breathing
688.4800000190735,25840662,breathing
688.5199999809265,25840129,breathing
688.5599999427795,25837943,breathing
688.5999999046326,25829118,breathing
688.6400001049042,25783361,breathing
689.6800000667572,25842230,breathing
689.7200000286102,25835092,breathing
689.7599999904633,25837399,breathing
689.7999999523163,25829485,breathing
689.8399999141693,25847838,breathing
689.8800001144409,25844056,breathing
689.920000076294,25845350,breathing
689.960000038147,25888618,breathing
689.0,25896459,breathing
689.039999961853,25832195,breathing
689.079999923706,25841745,breathing
689.1199998855591,25832464,breathing
689.1600000858307,25822040,breathing
689.2000000476837,25837364,breathing
689.2400000095367,25785407,breathing
689.2799999713898,25787907,breathing
689.3199999332428,25776193,breathing
689.3599998950958,25719385,breathing
689.4000000953674,25762815,breathing
689.4400000572205,25699858,breathing
689.4800000190735,25637901,breathing
689.5199999809265,25582130,breathing
689.5599999427795,25590615,breathing
689.5999999046326,25630813,breathing
689.6400001049042,25639447,breathing
690.6800000667572,25693276,breathing
690.7200000286102,25760822,breathing
690.7599999904633,25714229,breathing
690.7999999523163,25653868,breathing
690.8399999141693,25652532,breathing
690.8800001144409,25645311,breathing
690.920000076294,25625858,breathing
690.960000038147,25511211,breathing
690.0,25578597,breathing
690.039999961853,25502219,breathing
690.079999923706,25499149,breathing
690.1199998855591,25510940,breathing
690.1600000858307,25441593,breathing
690.2000000476837,25431559,breathing
690.2400000095367,25392459,breathing
690.2799999713898,25393155,breathing
690.3199999332428,25384019,breathing
690.3599998950958,25429255,breathing
690.4000000953674,25391733,breathing
690.4400000572205,25386324,breathing
690.4800000190735,25441549,breathing
690.5199999809265,25507641,breathing
690.5599999427795,25579052,breathing
690.5999999046326,25626195,breathing
690.6400001049042,25642284,breathing
690.6800000667572,25649431,breathing
691.7200000286102,25648401,breathing
691.7599999904633,25702652,breathing
691.7999999523163,25692953,breathing
691.8399999141693,25699835,breathing
691.8800001144409,25697791,breathing
691.920000076294,25706357,breathing
691.960000038147,25699625,breathing
691.0,25698920,breathing
691.039999961853,25645379,breathing
691.079999923706,25628464,breathing
691.1199998855591,25589556,breathing
691.1600000858307,25631827,breathing
691.2000000476837,25588074,breathing
691.2400000095367,25580882,breathing
691.2799999713898,25629711,breathing
691.3199999332428,25695483,breathing
691.3599998950958,25775963,breathing
691.4000000953674,25784420,breathing
691.4400000572205,25779798,breathing
691.4800000190735,25851973,breathing
691.5199999809265,25846829,breathing
691.5599999427795,25852768,breathing
691.5999999046326,25901050,breathing
691.6400001049042,25901679,breathing
691.6800000667572,25907195,breathing
692.7200000286102,25919858,breathing
692.7599999904633,25967654,breathing
692.7999999523163,25954859,breathing
692.8399999141693,25909848,breathing
692.8800001144409,25911545,breathing
692.920000076294,25911625,breathing
692.960000038147,25903460,breathing
692.0,25893232,breathing
692.039999961853,25908278,breathing
692.079999923706,25888511,breathing
692.1199998855591,25703019,breathing
692.1600000858307,25836125,breathing
692.2000000476837,25838181,breathing
692.2400000095367,25835259,breathing
692.2799999713898,25785616,breathing
692.3199999332428,25773151,breathing
692.3599998950958,25786106,breathing
692.4000000953674,25788016,breathing
692.4400000572205,25769208,breathing
692.4800000190735,25723254,breathing
692.5199999809265,25715232,breathing
692.5599999427795,25702493,breathing
692.5999999046326,25710158,breathing
692.6400001049042,25650944,breathing
692.6800000667572,25648494,breathing
693.7200000286102,25645342,breathing
693.7599999904633,25702905,breathing
693.7999999523163,25708052,breathing
693.8399999141693,25771791,breathing
693.8800001144409,25787385,breathing
693.920000076294,25828386,breathing
693.960000038147,25785871,breathing
693.0,25827657,breathing
693.039999961853,25770066,breathing
693.079999923706,25769028,breathing
693.1199998855591,25697130,breathing
693.1600000858307,25635178,breathing
693.2000000476837,25587543,breathing
693.2400000095367,25579808,breathing
693.2799999713898,25576487,breathing
693.3199999332428,25581873,breathing
693.3599998950958,25519963,breathing
693.4000000953674,25497910,breathing
693.4400000572205,25525321,breathing
693.4800000190735,25508869,breathing
693.5199999809265,25494381,breathing
693.5599999427795,25495313,breathing
693.5999999046326,25452310,breathing
693.6400001049042,25435989,breathing
694.6800000667572,25450016,breathing
694.7200000286102,25458716,breathing
694.7599999904633,25447480,breathing
694.7999999523163,25451873,breathing
694.8399999141693,25445458,breathing
694.8800001144409,25452096,breathing
694.920000076294,25394712,breathing
694.960000038147,25430844,breathing
694.0,25443159,breathing
694.039999961853,25451019,breathing
694.079999923706,25451078,breathing
694.1199998855591,25430896,breathing
694.1600000858307,25392948,breathing
694.2000000476837,25498201,breathing
694.2400000095367,25501282,breathing
694.2799999713898,25630295,breathing
694.3199999332428,25564748,breathing
694.3599998950958,25574510,breathing
694.4000000953674,25524238,breathing
694.4400000572205,25567023,breathing
694.4800000190735,25583378,breathing
694.5199999809265,25656429,breathing
694.5599999427795,25654533,breathing
694.5999999046326,25708060,breathing
695.6400001049042,25698617,breathing
695.6800000667572,25761839,breathing
695.7200000286102,25769977,breathing
695.7599999904633,25786967,breathing
695.7999999523163,25835543,breathing
695.8399999141693,25892967,breathing
695.8800001144409,25850435,breathing
695.920000076294,25849933,breathing
695.960000038147,25900085,breathing
695.0,25899818,breathing
695.039999961853,25899570,breathing
695.079999923706,25908845,breathing
695.1199998855591,25903950,breathing
695.1600000858307,25969978,breathing
695.2000000476837,25953877,breathing
695.2400000095367,25972826,breathing
695.2799999713898,25964373,breathing
695.3199999332428,26037588,breathing
695.3599998950958,25973878,breathing
695.4000000953674,25978655,breathing
695.4400000572205,25977384,breathing
695.4800000190735,25983546,breathing
695.5199999809265,25956898,breathing
695.5599999427795,25959689,breathing
695.5999999046326,25908046,breathing
695.6400001049042,25908474,breathing
695.6800000667572,25910319,breathing
696.7200000286102,25894474,breathing
696.7599999904633,25894470,breathing
696.7999999523163,25837565,breathing
696.8399999141693,25773396,breathing
696.8800001144409,25758790,breathing
696.920000076294,25703957,breathing
696.960000038147,25703210,breathing
696.0,25655876,breathing
696.039999961853,25706233,breathing
696.079999923706,25698131,breathing
696.1199998855591,25717094,breathing
696.1600000858307,25712654,breathing
696.2000000476837,25762389,breathing
696.2400000095367,25757995,breathing
696.2799999713898,25784072,breathing
696.3199999332428,25770572,breathing
696.3599998950958,25781759,breathing
696.4000000953674,25830508,breathing
696.4400000572205,25849147,breathing
696.4800000190735,25846569,breathing
696.5199999809265,25831785,breathing
696.5599999427795,25833072,breathing
696.5999999046326,25822505,breathing
696.6400001049042,25826617,breathing
696.6800000667572,25773672,breathing
697.7200000286102,25774152,breathing
697.7599999904633,25706056,breathing
697.7999999523163,25699590,breathing
697.8399999141693,25645363,breathing
697.8800001144409,25642864,breathing
697.920000076294,25646402,breathing
697.960000038147,25654296,breathing
697.0,25648975,breathing
697.039999961853,25646172,breathing
697.079999923706,25636195,breathing
697.1199998855591,25626441,breathing
697.1600000858307,25627484,breathing
697.2000000476837,25635423,breathing
697.2400000095367,25629198,breathing
697.2799999713898,25632346,breathing
697.3199999332428,25589256,breathing
697.3599998950958,25581362,breathing
697.4000000953674,25591311,breathing
697.4400000572205,25577769,breathing
697.4800000190735,25627669,breathing
697.5199999809265,25580624,breathing
697.5599999427795,25626229,breathing
697.5999999046326,25575169,breathing
697.6400001049042,25569101,breathing
698.6800000667572,25567841,breathing
698.7200000286102,25561136,breathing
698.7599999904633,25569376,breathing
698.7999999523163,25585013,breathing
698.8399999141693,25629021,breathing
698.8800001144409,25632272,breathing
698.920000076294,25655596,breathing
698.960000038147,25640276,breathing
698.0,25653810,breathing
698.039999961853,25761647,breathing
698.079999923706,25846631,breathing
698.1199998855591,25843791,breathing
698.1600000858307,25854253,breathing
698.2000000476837,25892391,breathing
698.2400000095367,25916185,breathing
698.2799999713898,25966640,breathing
698.3199999332428,25966607,breathing
698.3599998950958,25962295,breathing
698.4000000953674,25910583,breathing
698.4400000572205,25962301,breathing
698.4800000190735,25963263,breathing
698.5199999809265,25969150,breathing
698.5599999427795,25960563,breathing
698.5999999046326,26020946,breathing
698.6400001049042,25972854,breathing
699.6800000667572,25980980,breathing
699.7200000286102,25973873,breathing
699.7599999904633,25956926,breathing
699.7999999523163,25900123,breathing
699.8399999141693,25956432,breathing
699.8800001144409,25957440,breathing
699.920000076294,25896212,breathing
699.960000038147,25899103,breathing
699.0,25908570,breathing
699.039999961853,25833299,breathing
699.079999923706,25845356,breathing
699.1199998855591,25785346,breathing
699.1600000858307,25714780,breathing
699.2000000476837,25717836,breathing
699.2400000095367,25760074,breathing
699.2799999713898,25764703,breathing
699.3199999332428,25780036,breathing
699.3599998950958,25845070,breathing
699.4000000953674,25895996,breathing
699.4400000572205,25893714,breathing
699.4800000190735,25887784,breathing
699.5199999809265,25851979,breathing
699.5599999427795,25849868,breathing
699.5999999046326,25853743,breathing
699.6400001049042,25845517,breathing
699.6800000667572,25838101,breathing
700.7200000286102,25775472,breathing
700.7599999904633,25767270,breathing
700.7999999523163,25763684,breathing
700.8399999141693,25707102,breathing
700.8800001144409,25711399,breathing
700.920000076294,25705775,breathing
700.960000038147,25656616,breathing
700.0,25640209,breathing
700.039999961853,25580103,breathing
700.079999923706,25591304,breathing
700.1199998855591,25585991,breathing
700.1600000858307,25589768,breathing
700.2000000476837,25631526,breathing
700.2400000095367,25589590,breathing
700.2799999713898,25625662,breathing
700.3199999332428,25631555,breathing
700.3599998950958,25580651,breathing
700.4000000953674,25570326,breathing
700.4400000572205,25517586,breathing
700.4800000190735,25520680,breathing
700.5199999809265,25511499,breathing
700.5599999427795,25457693,breathing
700.5999999046326,25445133,breathing
700.6400001049042,25436511,breathing
700.6800000667572,25445737,breathing
701.7200000286102,25386495,breathing
701.7599999904633,25440602,breathing
701.7999999523163,25320294,breathing
701.8399999141693,25363795,breathing
701.8800001144409,25319954,breathing
701.920000076294,25310816,breathing
701.960000038147,25312516,breathing
701.0,25322034,breathing
701.039999961853,25315886,breathing
701.079999923706,25382944,breathing
701.1199998855591,25365352,breathing
701.1600000858307,25376859,breathing
701.2000000476837,25394794,breathing
701.2400000095367,25499909,breathing
701.2799999713898,25501952,breathing
701.3199999332428,25581155,breathing
701.3599998950958,25628944,breathing
701.4000000953674,25696106,breathing
701.4400000572205,25717253,breathing
701.4800000190735,25776490,breathing
701.5199999809265,25763905,breathing
701.5599999427795,25830767,breathing
701.5999999046326,25762900,breathing
701.6400001049042,25777961,breathing
701.6800000667572,25830395,breathing
702.7200000286102,25838375,breathing
702.7599999904633,25831957,breathing
702.7999999523163,25893220,breathing
702.8399999141693,25900038,breathing
702.8800001144409,25895719,breathing
702.920000076294,25900555,breathing
702.960000038147,25892139,breathing
702.0,25900374,breathing
702.039999961853,25907715,breathing
702.079999923706,25902606,breathing
702.1199998855591,25843515,breathing
702.1600000858307,25889092,breathing
702.2000000476837,25827679,breathing
702.2400000095367,25833793,breathing
702.2799999713898,25843316,breathing
702.3199999332428,25778747,breathing
702.3599998950958,25833759,breathing
702.4000000953674,25827653,breathing
702.4400000572205,25787693,breathing
702.4800000190735,25767471,breathing
702.5199999809265,25780227,breathing
702.5599999427795,25713503,breathing
702.5999999046326,25721901,breathing
703.6400001049042,25759809,breathing
703.6800000667572,25785924,breathing
703.7200000286102,25843297,breathing
703.7599999904633,25898324,breathing
703.7999999523163,25890421,breathing
703.8399999141693,25894654,breathing
703.8800001144409,25908787,breathing
703.920000076294,25894437,breathing
703.960000038147,25916944,breathing
703.0,25915762,breathing
703.039999961853,25902357,breathing
703.079999923706,25889398,breathing
703.1199998855591,25898072,breathing
703.1600000858307,25823229,breathing
703.2000000476837,25780514,breathing
703.2400000095367,25781877,breathing
703.2799999713898,25762615,breathing
703.3199999332428,25719619,breathing
703.3599998950958,25697313,breathing
703.4000000953674,25633625,breathing
703.4400000572205,25586543,breathing
703.4800000190735,25630469,breathing
703.5199999809265,25581050,breathing
703.5599999427795,25578553,breathing
703.5999999046326,25575273,breathing
703.6400001049042,25641070,breathing
704.6800000667572,25578502,breathing
704.7200000286102,25575974,breathing
704.7599999904633,25581049,breathing
704.7999999523163,25636469,breathing
704.8399999141693,25581890,breathing
704.8800001144409,25627723,breathing
704.920000076294,25582190,breathing
704.960000038147,25588049,breathing
704.0,25638739,breathing
704.039999961853,25656394,breathing
704.079999923706,25691482,breathing
704.1199998855591,25637713,breathing
704.1600000858307,25650224,breathing
704.2000000476837,25591299,breathing
704.2400000095367,25649983,breathing
704.2799999713898,25651800,breathing
704.3199999332428,25648951,breathing
704.3599998950958,25638191,breathing
704.4000000953674,25640286,breathing
704.4400000572205,25652555,breathing
704.4800000190735,25704305,breathing
704.5199999809265,25721867,breathing
704.5599999427795,25709668,breathing
704.5999999046326,25691645,breathing
705.6400001049042,25707814,breathing
705.6800000667572,25764886,breathing
705.7200000286102,25827185,breathing
705.7599999904633,25847362,breathing
705.7999999523163,25842784,breathing
705.8399999141693,25842185,breathing
705.8800001144409,25892170,breathing
705.920000076294,25915148,breathing
705.960000038147,25848362,breathing
705.0,25910281,breathing
705.039999961853,25959523,breathing
705.079999923706,25965835,breathing
705.1199998855591,25961496,breathing
705.1600000858307,25975904,breathing
705.2000000476837,25962295,breathing
705.2400000095367,25975623,breathing
705.2799999713898,25971042,breathing
705.3199999332428,25975386,breathing
705.3599998950958,25975904,breathing
705.4000000953674,25965874,breathing
705.4400000572205,25959212,breathing
705.4800000190735,25965661,breathing
705.5199999809265,25851172,breathing
705.5599999427795,25822784,breathing
705.5999999046326,25768966,breathing
705.6400001049042,25720881,breathing
705.6800000667572,25710944,breathing
706.7200000286102,25707302,breathing
706.7599999904633,25760628,breathing
706.7999999523163,25849595,breathing
706.8399999141693,25909521,breathing
706.8800001144409,25970034,breathing
706.920000076294,25954612,breathing
706.960000038147,25980175,breathing
706.0,26029888,breathing
706.039999961853,26020642,breathing
706.079999923706,25984514,breathing
706.1199998855591,26034465,breathing
706.1600000858307,25985290,breathing
706.2000000476837,25980277,breathing
706.2400000095367,25977936,breathing
706.2799999713898,25978718,breathing
706.3199999332428,25965587,breathing
706.3599998950958,25915463,breathing
706.4000000953674,25906527,breathing
706.4400000572205,25919537,breathing
706.4800000190735,25909024,breathing
706.5199999809265,25850731,breathing
706.5599999427795,25893156,breathing
706.5999999046326,25910524,breathing
706.6400001049042,25953803,breathing
707.6800000667572,25918490,breathing
707.7200000286102,25907474,breathing
707.7599999904633,25965121,breathing
707.7999999523163,25916700,breathing
707.8399999141693,25957416,breathing
707.8800001144409,25904901,breathing
707.920000076294,25911621,breathing
707.960000038147,25958734,breathing
707.0,25968165,breathing
707.039999961853,25903931,breathing
707.079999923706,25963619,breathing
707.1199998855591,25888580,breathing
707.1600000858307,25854276,breathing
707.2000000476837,25849081,breathing
707.2400000095367,25849973,breathing
707.2799999713898,25825102,breathing
707.3199999332428,25849337,breathing
707.3599998950958,25834298,breathing
707.4000000953674,25829715,breathing
707.4400000572205,25773853,breathing
707.4800000190735,25825310,breathing
707.5199999809265,25773870,breathing
707.5599999427795,25767779,breathing
707.5999999046326,25787986,breathing
708.6400001049042,25768780,breathing
708.6800000667572,25718071,breathing
708.7200000286102,25767985,breathing
708.7599999904633,25832034,breathing
708.7999999523163,25848144,breathing
708.8399999141693,25853037,breathing
708.8800001144409,25844301,breathing
708.920000076294,25824562,breathing
708.960000038147,25891956,breathing
708.0,25896510,breathing
708.039999961853,25983754,breathing
708.079999923706,25956686,breathing
708.1199998855591,25835072,breathing
708.1600000858307,25919787,breathing
708.2000000476837,25952873,breathing
708.2400000095367,25965064,breathing
708.2799999713898,25904965,breathing
708.3199999332428,25962763,breathing
708.3599998950958,26020182,breathing
708.4000000953674,26022759,breathing
708.4400000572205,26027265,breathing
708.4800000190735,26084201,breathing
708.5199999809265,26102344,breathing
708.5599999427795,26096750,breathing
708.5999999046326,25899321,breathing
708.6400001049042,26050124,breathing
708.6800000667572,26103654,breathing
709.7200000286102,26100524,breathing
709.7599999904633,26094382,breathing
709.7999999523163,26040166,breathing
709.8399999141693,26101619,breathing
709.8800001144409,26042731,breathing
709.920000076294,26109979,breathing
709.960000038147,26036778,breathing
709.0,26019353,breathing
709.039999961853,25976146,breathing
709.079999923706,26045447,breathing
709.1199998855591,26029409,breathing
709.1600000858307,26036262,breathing
709.2000000476837,26092643,breathing
709.2400000095367,26101821,breathing
709.2799999713898,26112342,breathing
709.3199999332428,26103862,breathing
709.3599998950958,26107133,breathing
709.4000000953674,26165351,breathing
709.4400000572205,26113551,breathing
709.4800000190735,26165359,breathing
709.5199999809265,26107486,breathing
709.5599999427795,26088720,breathing
709.5999999046326,25954820,breathing
709.6400001049042,26022196,breathing
709.6800000667572,25968735,breathing
710.7200000286102,25953047,breathing
710.7599999904633,25900872,breathing
710.7999999523163,25854054,breathing
710.8399999141693,25783819,breathing
710.8800001144409,25767934,breathing
710.920000076294,25766152,breathing
710.960000038147,25766963,breathing
710.0,25762661,breathing
710.039999961853,25763862,breathing
710.079999923706,25763323,breathing
710.1199998855591,25763397,breathing
710.1600000858307,25654778,breathing
710.2000000476837,25656402,breathing
710.2400000095367,25691641,breathing
710.2799999713898,25626645,breathing
710.3199999332428,25636694,breathing
710.3599998950958,25634100,breathing
710.4000000953674,25635329,breathing
710.4400000572205,25563427,breathing
710.4800000190735,25561169,breathing
710.5199999809265,25516655,breathing
710.5599999427795,25496941,breathing
710.5999999046326,25460516,breathing
710.6400001049042,25447970,breathing
711.6800000667572,25383283,breathing
711.7200000286102,25433169,breathing
711.7599999904633,25378832,breathing
711.7999999523163,25384189,breathing
711.8399999141693,25435156,breathing
711.8800001144409,25432837,breathing
711.920000076294,25498913,breathing
711.960000038147,25505082,breathing
711.0,25561903,breathing
711.039999961853,25589602,breathing
711.079999923706,25637445,breathing
711.1199998855591,25648975,breathing
711.1600000858307,25708837,breathing
711.2000000476837,25773917,breathing
711.2400000095367,25772096,breathing
711.2799999713898,25827662,breathing
711.3199999332428,25900640,breathing
711.3599998950958,25891357,breathing
711.4000000953674,25898817,breathing
711.4400000572205,25909842,breathing
711.4800000190735,25961570,breathing
711.5199999809265,25953904,breathing
711.5599999427795,25976613,breathing
711.5999999046326,25966658,breathing
711.6400001049042,25968182,breathing
712.6800000667572,25980929,breathing
712.7200000286102,26024468,breathing
712.7599999904633,26038561,breathing
712.7999999523163,26027076,breathing
712.8399999141693,26086172,breathing
712.8800001144409,26045990,breathing
712.920000076294,26099290,breathing
712.960000038147,26044169,breathing
712.0,26042176,breathing
712.039999961853,26036732,breathing
712.079999923706,26036240,breathing
712.1199998855591,26034704,breathing
712.1600000858307,26023675,breathing
712.2000000476837,26020407,breathing
712.2400000095367,25978920,breathing
712.2799999713898,25969212,breathing
712.3199999332428,25911333,breathing
712.3599998950958,25910820,breathing
712.4000000953674,25895700,breathing
712.4400000572205,25835371,breathing
712.4800000190735,25890361,breathing
712.5199999809265,25902072,breathing
712.5599999427795,25916534,breathing
712.5999999046326,25977338,breathing
712.6400001049042,26035214,breathing
712.6800000667572,26099727,breathing
713.7200000286102,26086218,breathing
713.7599999904633,26047826,breathing
713.7999999523163,26024536,breathing
713.8399999141693,26021656,breathing
713.8800001144409,25973506,breathing
713.920000076294,25970220,breathing
713.960000038147,25954833,breathing
713.0,25914118,breathing
713.039999961853,25843288,breathing
713.079999923706,25830005,breathing
713.1199998855591,25829220,breathing
713.1600000858307,25772097,breathing
713.2000000476837,25710370,breathing
713.2400000095367,25705056,breathing
713.2799999713898,25702170,breathing
713.3199999332428,25649492,breathing
713.3599998950958,25638944,breathing
713.4000000953674,25644643,breathing
713.4400000572205,25629768,breathing
713.4800000190735,25589067,breathing
713.5199999809265,25588853,breathing
713.5599999427795,25589021,breathing
713.5999999046326,25592096,breathing
713.6400001049042,25583119,breathing
713.6800000667572,25559862,breathing
714.7200000286102,25564779,breathing
714.7599999904633,25524045,breathing
714.7999999523163,25564428,breathing
714.8399999141693,25575235,breathing
714.8800001144409,25626949,breathing
714.920000076294,25569900,breathing
714.960000038147,25520169,breathing
714.0,25519427,breathing
714.039999961853,25511502,breathing
714.079999923706,25503348,breathing
714.1199998855591,25502325,breathing
714.1600000858307,25497395,breathing
714.2000000476837,25459716,breathing
714.2400000095367,25455734,breathing
714.2799999713898,25570154,breathing
714.3199999332428,25526553,breathing
714.3599998950958,25625973,breathing
714.4000000953674,25640451,breathing
714.4400000572205,25758269,breathing
714.4800000190735,25771118,breathing
714.5199999809265,25830174,breathing
714.5599999427795,25888259,breathing
714.5999999046326,25903198,breathing
714.6400001049042,25909499,breathing
715.6800000667572,25955576,breathing
715.7200000286102,25958405,breathing
715.7599999904633,25912180,breathing
715.7999999523163,25908491,breathing
715.8399999141693,25964102,breathing
715.8800001144409,25963781,breathing
715.920000076294,25984289,breathing
715.960000038147,26034992,breathing
715.0,26085413,breathing
715.039999961853,26028037,breathing
715.079999923706,26029628,breathing
715.1199998855591,26019945,breathing
715.1600000858307,26035510,breathing
715.2000000476837,25985026,breathing
715.2400000095367,26026073,breathing
715.2799999713898,26039892,breathing
715.3199999332428,26036799,breathing
715.3599998950958,26084368,breathing
715.4000000953674,26029904,breathing
715.4400000572205,26036086,breathing
715.4800000190735,26023248,breathing
715.5199999809265,26018413,breathing
715.5599999427795,26035494,breathing
715.5999999046326,26019849,breathing
715.6400001049042,25984863,breathing
716.6800000667572,25972797,breathing
716.7200000286102,25982061,breathing
716.7599999904633,25978177,breathing
716.7999999523163,25984857,breathing
716.8399999141693,26024211,breathing
716.8800001144409,26036254,breathing
716.920000076294,26033412,breathing
716.960000038147,26041712,breathing
716.0,25983828,breathing
716.039999961853,26043941,breathing
716.079999923706,26021625,breathing
716.1199998855591,25976866,breathing
716.1600000858307,25976382,breathing
716.2000000476837,25969696,breathing
716.2400000095367,25916500,breathing
716.2799999713898,25899033,breathing
716.3199999332428,25845815,breathing
716.3599998950958,25822800,breathing
716.4000000953674,25777991,breathing
716.4400000572205,25760799,breathing
716.4800000190735,25710959,breathing
716.5199999809265,25713410,breathing
716.5599999427795,25644904,breathing
716.5999999046326,25656826,breathing
716.6400001049042,25588838,breathing
717.6800000667572,25638462,breathing
717.7200000286102,25569608,breathing
717.7599999904633,25567794,breathing
717.7999999523163,25515807,breathing
717.8399999141693,25513989,breathing
717.8800001144409,25451095,breathing
717.920000076294,25451373,breathing
717.960000038147,25431041,breathing
717.0,25380707,breathing
717.039999961853,25313378,breathing
717.079999923706,25322257,breathing
717.1199998855591,25314309,breathing
717.1600000858307,25306660,breathing
717.2000000476837,25257315,breathing
717.2400000095367,25304581,breathing
717.2799999713898,25255180,breathing
717.3199999332428,25243904,breathing
717.3599998950958,25242927,breathing
717.4000000953674,25246716,breathing
717.4400000572205,25238618,breathing
717.4800000190735,25241191,breathing
717.5199999809265,25247269,breathing
717.5599999427795,25324103,breathing
717.5999999046326,25376375,breathing
717.6400001049042,25382449,breathing
717.6800000667572,25432929,breathing
718.7200000286102,25456454,breathing
718.7599999904633,25525830,breathing
718.7999999523163,25640222,breathing
718.8399999141693,25719851,breathing
718.8800001144409,25762917,breathing
718.920000076294,25774955,breathing
718.960000038147,25784854,breathing
718.0,25852181,breathing
718.039999961853,25908265,breathing
718.079999923706,25919050,breathing
718.1199998855591,25964293,breathing
718.1600000858307,25962318,breathing
718.2000000476837,26027518,breathing
718.2400000095367,26026798,breathing
718.2799999713898,26040644,breathing
718.3199999332428,26030874,breathing
718.3599998950958,26098762,breathing
718.4000000953674,26096729,breathing
718.4400000572205,26102379,breathing
718.4800000190735,26115833,breathing
718.5199999809265,26171921,breathing
718.5599999427795,26170701,breathing
718.5999999046326,26156137,breathing
718.6400001049042,26176817,breathing
719.6800000667572,26217776,breathing
719.7200000286102,26224174,breathing
719.7599999904633,26237447,breathing
719.7999999523163,26237007,breathing
719.8399999141693,26300736,breathing
719.8800001144409,26293337,breathing
719.920000076294,26296908,breathing
719.960000038147,26309682,breathing
719.0,26297198,breathing
719.039999961853,26286191,breathing
719.079999923706,26177550,breathing
719.1199998855591,26229793,breathing
719.1600000858307,26291027,breathing
719.2000000476837,26219081,breathing
719.2400000095367,26284059,breathing
719.2799999713898,26161187,breathing
719.3199999332428,26160897,breathing
