index,breathing_force
4135,324133376
4136,324100608
4137,324035072
4138,324043264
4139,324076032
4140,323953152
4141,323895808
4142,323748352
4143,323650048
4144,323592704
4145,323510784
4146,323502592
4147,323461632
4148,323428864
4149,323437056
4150,323453440
4151,323453440
4152,323437056
4153,323428864
4154,323412480
4155,323387904
4156,323371520
4157,323379712
4158,323371520
4159,323396096
4160,323445248
4161,323518976
4162,323543552
4163,323576320
4164,323650048
4165,323576320
4166,323609088
4167,323510784
4168,323445248
4169,323404288
4170,323371520
4171,323346944
4172,323330560
4173,323297792
4174,323330560
4175,323355136
4176,323404288
4177,323445248
4178,323518976
4179,323633664
4180,323715584
4181,323822080
4182,323944960
4183,324067840
4184,324215296
4185,324362752
4186,324518400
4187,324665856
4188,324846080
4189,325018112
4190,325198336
4191,325353984
4192,325566976
4193,325689856
4194,325878272
4195,325984768
4196,326009344
4197,326124032
4198,326164992
4199,326263296
4200,326337024
4201,326386176
4202,326459904
4203,326525440
4204,326566400
4205,326550016
4206,326476288
4207,326337024
4208,326140416
4209,325911040
4210,325698048
4211,325526016
4212,325378560
4213,325263872
4214,325181952
4215,325059072
4216,324968960
4217,324837888
4218,324698624
4219,324526592
4220,324354560
4221,324223488
4222,324108800
4223,324002304
4224,323985920
4225,323879424
4226,323822080
4227,323781120
4228,323772928
4229,323748352
4230,323715584
4231,323682816
4232,323641856
4233,323617280
4234,323592704
4235,323584512
4236,323576320
4237,323600896
4238,323609088
4239,323617280
4240,323625472
4241,323641856
4242,323691008
4243,323781120
4244,323822080
4245,323879424
4246,323961344
4247,323895808
4248,323895808
4249,323781120
4250,323682816
4251,323666432
4252,323584512
4253,323543552
4254,323535360
4255,323478016
4256,323486208
4257,323510784
4258,323551744
4259,323576320
4260,323551744
4261,323568128
4262,323559936
4263,323551744
4264,323527168
4265,323527168
4266,323568128
4267,323592704
4268,323633664
4269,323658240
4270,323658240
4271,323682816
4272,323707392
4273,323781120
4274,323846656
4275,323936768
4276,324108800
4277,324174336
4278,324338176
4279,324354560
4280,324379136
4281,324493824
4282,324575744
4283,324657664
4284,324780544
4285,324837888
4286,324977152
4287,325100032
4288,325288448
4289,325411328
4290,325534208
4291,325648896
4292,325779968
4293,325902848
4294,326009344
4295,326156800
4296,326279680
4297,326377984
4298,326468096
4299,326541824
4300,326574592
4301,326615552
4302,326689280
4303,326697472
4304,326746624
4305,326754816
4306,326779392
4307,326836736
4308,326861312
4309,326910464
4310,326926848
4311,326935040
4312,326992384
4313,327049728
4314,327074304
4315,327082496
4316,327115264
4317,327123456
4318,327066112
4319,326935040
4320,326746624
4321,326500864
4322,326189568
4323,325812736
4324,325575168
4325,325378560
4326,325222912
4327,325083648
4328,324870656
4329,324723200
4330,324575744
4331,324477440
4332,324387328
4333,324297216
4334,324215296
4335,324182528
4336,324133376
4337,324076032
4338,324018688
4339,323961344
4340,323895808
4341,323830272
4342,323781120
4343,323740160
4344,323731968
4345,323731968
4346,323699200
4347,323723776
4348,323772928
4349,323691008
4350,323674624
4351,323559936
4352,323502592
4353,323486208
4354,323428864
4355,323453440
4356,323420672
4357,323412480
4358,323445248
4359,323486208
4360,323510784
4361,323510784
4362,323494400
4363,323502592
4364,323486208
4365,323478016
4366,323478016
4367,323478016
4368,323478016
4369,323510784
4370,323543552
4371,323543552
4372,323568128
4373,323576320
4374,323641856
4375,323699200
4376,323772928
4377,323797504
4378,323879424
4379,323904000
4380,323830272
4381,323772928
4382,323617280
4383,323559936
4384,323486208
4385,323404288
4386,323445248
4387,323453440
4388,323568128
4389,323691008
4390,323863040
4391,324026880
4392,324141568
4393,324264448
4394,324411904
4395,324542976
4396,324674048
4397,324846080
4398,325009920
4399,325181952
4400,325353984
4401,325542400
4402,325706240
4403,325886464
4404,326050304
4405,326230528
4406,326353408
4407,326484480
4408,326590976
4409,326681088
4410,326730240
4411,326754816
4412,326795776
4413,326779392
4414,326722048
4415,326640128
4416,326427136
4417,326197760
4418,325952000
4419,325714432
4420,325468672
4421,325263872
4422,325116416
4423,324977152
4424,324813312
4425,324682240
4426,324567552
4427,324461056
4428,324354560
4429,324289024
4430,324207104
4431,324157952
4432,324149760
4433,324092416
4434,324125184
4435,324174336
4436,324067840
4437,323994112
4438,323871232
4439,323789312
4440,323756544
4441,323666432
4442,323682816
4443,323633664
4444,323617280
4445,323600896
4446,323609088
4447,323617280
4448,323584512
4449,323576320
4450,323576320
4451,323568128
4452,323535360
4453,323535360
4454,323551744
4455,323559936
4456,323568128
4457,323600896
4458,323625472
4459,323633664
4460,323682816
4461,323748352
4462,323813888
4463,323854848
4464,323928576
4465,323895808
4466,323879424
4467,323805696
4468,323674624
4469,323650048
4470,323600896
4471,323535360
4472,323543552
4473,323469824
4474,323478016
4475,323510784
4476,323535360
4477,323551744
4478,323535360
4479,323543552
4480,323535360
4481,323518976
4482,323510784
4483,323510784
4484,323527168
4485,323568128
4486,323592704
4487,323633664
4488,323650048
4489,323699200
4490,323789312
4491,323822080
4492,323887616
4493,323887616
4494,323879424
4495,323781120
4496,323658240
4497,323617280
4498,323576320
4499,323543552
4500,323609088
4501,323658240
4502,323748352
4503,323854848
4504,324026880
4505,324190720
4506,324346368
4507,324542976
4508,324690432
4509,324788736
4510,324911616
4511,325018112
4512,325165568
4513,325296640
4514,325427712
4515,325575168
4516,325714432
4517,325853696
4518,326050304
4519,326148608
4520,326304256
4521,326443520
4522,326517248
4523,326590976
4524,326631936
4525,326672896
4526,326722048
4527,326730240
4528,326803968
4529,326828544
4530,326861312
4531,326836736
4532,326803968
4533,326672896
4534,326484480
4535,326279680
4536,326042112
4537,325771776
4538,325550592
4539,325362176
4540,325214720
4541,325075456
4542,324919808
4543,324829696
4544,324723200
4545,324641280
4546,324641280
4547,324493824
4548,324436480
4549,324280832
4550,324149760
4551,324076032
4552,323961344
4553,323936768
4554,323879424
4555,323830272
4556,323830272
4557,323822080
4558,323805696
4559,323764736
4560,323756544
4561,323756544
4562,323674624
4563,323674624
4564,323666432
4565,323658240
4566,323682816
4567,323707392
4568,323772928
4569,323756544
4570,323822080
4571,323822080
4572,323822080
4573,323789312
4574,323682816
4575,323658240
4576,323609088
4577,323559936
4578,323600896
4579,323543552
4580,323559936
4581,323576320
4582,323625472
4583,323658240
4584,323617280
4585,323633664
4586,323609088
4587,323592704
4588,323600896
4589,323617280
4590,323625472
4591,323641856
4592,323682816
4593,323715584
4594,323789312
4595,323805696
4596,323846656
4597,323944960
4598,323871232
4599,323895808
4600,323764736
4601,323691008
4602,323674624
4603,323600896
4604,323600896
4605,323576320
4606,323559936
4607,323576320
4608,323609088
4609,323625472
4610,323650048
4611,323641856
4612,323650048
4613,323641856
4614,323641856
4615,323641856
4616,323633664
4617,323641856
4618,323666432
4619,323666432
4620,323699200
4621,323748352
4622,323863040
4623,323977728
4624,324133376
4625,324321792
4626,324526592
4627,324657664
4628,324862464
4629,325018112
4630,325124608
4631,325231104
4632,325280256
4633,325353984
4634,325435904
4635,325509632
4636,325665280
4637,325747200
4638,325894656
4639,326058496
4640,326222336
4641,326353408
4642,326451712
4643,326550016
4644,326640128
4645,326689280
4646,326746624
4647,326820352
4648,326861312
4649,326918656
4650,326943232
4651,326910464
4652,326844928
4653,326722048
4654,326509056
4655,326271488
4656,326025728
4657,325853696
4658,325648896
4659,325468672
4660,325280256
4661,325100032
4662,324993536
4663,324829696
4664,324796928
4665,324657664
4666,324575744
4667,324485632
4668,324420096
4669,324362752
4670,324280832
4671,324223488
4672,324166144
4673,324084224
4674,324035072
4675,323994112
4676,323985920
4677,323944960
4678,323928576
4679,323928576
4680,323895808
4681,323904000
4682,323936768
4683,323994112
4684,323977728
4685,324067840
4686,324059648
4687,324018688
4688,323928576
4689,323830272
4690,323789312
4691,323748352
4692,323691008
4693,323748352
4694,323699200
4695,323691008
4696,323715584
4697,323748352
4698,323772928
4699,323748352
4700,323756544
4701,323748352
4702,323748352
4703,323731968
4704,323731968
4705,323748352
4706,323772928
4707,323805696
4708,323838464
4709,323863040
4710,323871232
4711,323953152
4712,324002304
4713,324067840
4714,324108800
4715,324157952
4716,324043264
4717,324018688
4718,323936768
4719,323895808
4720,323977728
4721,324035072
4722,324125184
4723,324239872
4724,324313600
4725,324461056
4726,324608512
4727,324788736
4728,324936192
4729,325059072
4730,325222912
4731,325370368
4732,325476864
4733,325624320
4734,325779968
4735,325943808
4736,326132224
4737,326296064
4738,326443520
4739,326550016
4740,326664704
4741,326754816
4742,326828544
4743,326869504
4744,326943232
4745,327000576
4746,327033344
4747,327016960
4748,326877696
4749,326689280
4750,326435328
4751,326132224
4752,325894656
4753,325599744
4754,325394944
4755,325263872
4756,325165568
4757,325083648
4758,324977152
4759,324870656
4760,324764160
4761,324641280
4762,324526592
4763,324444672
4764,324370944
4765,324313600
4766,324272640
4767,324215296
4768,324174336
4769,324149760
4770,324166144
4771,324116992
4772,324190720
4773,324190720
4774,324116992
4775,324035072
4776,323912192
4777,323887616
4778,323846656
4779,323772928
4780,323789312
4781,323756544
4782,323731968
4783,323740160
4784,323748352
4785,323772928
4786,323756544
4787,323756544
4788,323748352
4789,323731968
4790,323723776
4791,323715584
4792,323723776
4793,323748352
4794,323781120
4795,323813888
4796,323822080
4797,323854848
4798,323904000
4799,323985920
4800,324043264
4801,324076032
4802,324149760
4803,324059648
4804,324043264
4805,323920384
4806,323838464
4807,323813888
4808,323740160
4809,323691008
4810,323682816
4811,323625472
4812,323650048
4813,323658240
4814,323707392
4815,323723776
4816,323715584
4817,323707392
4818,323674624
4819,323650048
4820,323625472
4821,323609088
4822,323625472
4823,323699200
4824,323805696
4825,323895808
4826,324026880
4827,324174336
4828,324370944
4829,324534784
4830,324682240
4831,324919808
4832,324993536
4833,325173760
4834,325231104
4835,325288448
4836,325403136
4837,325485056
4838,325616128
4839,325763584
4840,325853696
4841,326009344
4842,326181376
4843,326353408
4844,326484480
4845,326607360
4846,326697472
4847,326754816
4848,326828544
4849,326910464
4850,326976000
4851,327049728
4852,327090688
4853,327115264
4854,327057920
4855,326967808
4856,326746624
4857,326484480
4858,326214144
4859,325935616
4860,325722624
4861,325558784
4862,325321216
4863,325181952
4864,325050880
4865,324903424
4866,324846080
4867,324706816
4868,324608512
4869,324526592
4870,324452864
4871,324395520
4872,324305408
4873,324264448
4874,324182528
4875,324108800
4876,324043264
4877,324002304
4878,323961344
4879,323920384
4880,323887616
4881,323863040
4882,323846656
4883,323846656
4884,323863040
4885,323854848
4886,323936768
4887,323936768
4888,323895808
4889,323813888
4890,323715584
4891,323674624
4892,323641856
4893,323592704
4894,323609088
4895,323559936
4896,323568128
4897,323568128
4898,323609088
4899,323650048
4900,323617280
4901,323641856
4902,323641856
4903,323740160
4904,323731968
4905,323731968
4906,323658240
4907,323568128
4908,323502592
4909,323453440
4910,323437056
4911,323428864
4912,323478016
4913,323494400
4914,323518976
4915,323478016
4916,323412480
4917,323404288
4918,323363328
4919,323273216
4920,323273216
4921,323265024
4922,323338752
4923,323502592
4924,323772928
4925,324002304
4926,324223488
4927,324436480
4928,324674048
4929,324870656
4930,325059072
4931,325239296
4932,325370368
4933,325550592
4934,325722624
4935,325870080
4936,325968384
4937,326050304
4938,326164992
4939,326238720
4940,326320640
4941,326459904
4942,326533632
4943,326623744
4944,326713856
4945,326812160
4946,326894080
4947,326967808
4948,327057920
4949,327139840
4950,327221760
4951,327270912
4952,327344640
4953,327524864
4954,327623168
4955,327148032
4956,325534208
4957,324215296
4958,323486208
4959,323199488
4960,323830272
4961,324780544
4962,325673472
4963,326279680
4964,326369792
4965,326271488
4966,326091264
4967,325804544
4968,325526016
4969,325329408
4970,325181952
4971,325009920
4972,324919808
4973,324887040
4974,324690432
4975,324518400
4976,324338176
4977,324198912
4978,324116992
4979,323994112
4980,323994112
4981,323944960
4982,323879424
4983,323813888
4984,323805696
4985,323805696
4986,323772928
4987,323764736
4988,323756544
4989,323723776
4990,323707392
4991,323691008
4992,323674624
4993,323682816
4994,323707392
4995,323756544
4996,323740160
4997,323764736
4998,323805696
4999,323772928
5000,323731968
5001,323650048
5002,323625472
5003,323600896
5004,323543552
5005,323592704
5006,323576320
5007,323600896
5008,323731968
5009,323920384
5010,324157952
5011,324354560
5012,324575744
5013,324788736
5014,324977152
5015,325149184
5016,325329408
5017,325526016
5018,325689856
5019,325870080
5020,326025728
5021,326173184
5022,326337024
5023,326435328
5024,326558208
5025,326648320
5026,326713856
5027,326812160
5028,326902272
5029,326976000
5030,327016960
5031,327098880
5032,327131648
5033,327156224
5034,327156224
5035,327066112
5036,326902272
5037,326672896
5038,326377984
5039,326148608
5040,325820928
5041,325550592
5042,325296640
5043,325083648
5044,324887040
5045,324690432
5046,324551168
5047,324444672
5048,324329984
5049,324231680
5050,324166144
5051,324108800
5052,324051456
5053,324002304
5054,323977728
5055,323944960
5056,323912192
5057,323895808
5058,323920384
5059,323944960
5060,324002304
5061,324010496
5062,324026880
5063,324116992
5064,324002304
5065,323961344
5066,323863040
5067,323805696
5068,323764736
5069,323715584
5070,323723776
5071,323682816
5072,323682816
5073,323682816
5074,323707392
5075,323748352
5076,323756544
5077,323764736
5078,323756544
5079,323748352
5080,323764736
5081,323756544
5082,323764736
5083,323797504
5084,323838464
5085,323854848
5086,323879424
5087,323895808
5088,323928576
5089,323969536
5090,323994112
5091,324035072
5092,324059648
5093,324125184
5094,324166144
5095,324149760
5096,324198912
5097,324223488
5098,324116992
5099,324059648
5100,323895808
5101,323813888
5102,323772928
5103,323715584
5104,323731968
5105,323699200
5106,323691008
5107,323707392
5108,323748352
5109,323797504
5110,323789312
5111,323797504
5112,323797504
5113,323805696
5114,323805696
5115,323789312
5116,323830272
5117,323846656
5118,323863040
5119,323895808
5120,323920384
5121,323969536
5122,324018688
5123,324108800
5124,324231680
5125,324411904
5126,324551168
5127,324747776
5128,324944384
5129,325026304
5130,325173760
5131,325222912
5132,325288448
5133,325386752
5134,325468672
5135,325599744
5136,325722624
5137,325829120
5138,326001152
5139,326148608
5140,326304256
5141,326427136
5142,326550016
5143,326656512
5144,326722048
5145,326771200
5146,326820352
5147,326844928
5148,326812160
5149,326754816
5150,326615552
5151,326410752
5152,326181376
5153,325943808
5154,325747200
5155,325599744
5156,325452288
5157,325345792
5158,325272064
5159,325108224
5160,324952576
5161,324723200
5162,324534784
5163,324387328
5164,324248064
5165,324166144
5166,324116992
5167,324010496
5168,323961344
5169,323928576
5170,323920384
5171,323863040
5172,323838464
5173,323805696
5174,323772928
5175,323740160
5176,323740160
5177,323707392
5178,323723776
5179,323715584
5180,323756544
5181,323756544
5182,323772928
5183,323797504
5184,323822080
5185,323871232
5186,323928576
5187,323985920
5188,324018688
5189,324067840
5190,324043264
5191,324018688
5192,323936768
5193,323822080
5194,323789312
5195,323731968
5196,323674624
5197,323658240
5198,323625472
5199,323609088
5200,323650048
5201,323691008
5202,323723776
5203,323715584
5204,323723776
5205,323691008
5206,323674624
5207,323674624
5208,323682816
5209,323707392
5210,323748352
5211,323781120
5212,323797504
5213,323822080
5214,323846656
5215,323895808
5216,323969536
5217,324051456
5218,324059648
5219,324116992
5220,324133376
5221,324043264
5222,324018688
5223,323944960
5224,323961344
5225,324018688
5226,324084224
5227,324174336
5228,324264448
5229,324379136
5230,324518400
5231,324698624
5232,324870656
5233,324985344
5234,325116416
5235,325239296
5236,325345792
5237,325444096
5238,325575168
5239,325714432
5240,325870080
5241,326025728
5242,326181376
5243,326320640
5244,326443520
5245,326574592
5246,326705664
5247,326771200
5248,326853120
5249,326926848
5250,326926848
5251,326959616
5252,326853120
5253,326615552
5254,326377984
5255,326107648
5256,325837312
5257,325657088
5258,325452288
5259,325329408
5260,325239296
5261,325140992
5262,325018112
5263,324903424
5264,324764160
5265,324649472
5266,324510208
5267,324403712
5268,324321792
5269,324264448
5270,324215296
5271,324149760
5272,324116992
5273,324076032
5274,324059648
5275,324059648
5276,324108800
5277,324092416
5278,324141568
5279,324166144
5280,324100608
5281,324026880
5282,323904000
5283,323863040
5284,323830272
5285,323781120
5286,323797504
5287,323756544
5288,323723776
5289,323764736
5290,323789312
5291,323830272
5292,323805696
5293,323813888
5294,323805696
5295,323789312
5296,323764736
5297,323781120
5298,323789312
5299,323805696
5300,323846656
5301,323887616
5302,323912192
5303,323928576
5304,323953152
5305,324026880
5306,324116992
5307,324133376
5308,324207104
5309,324239872
5310,324141568
5311,324125184
5312,323977728
5313,323928576
5314,323904000
5315,323838464
5316,323822080
5317,323772928
5318,323748352
5319,323772928
5320,323797504
5321,323830272
5322,323822080
5323,323830272
5324,323822080
5325,323797504
5326,323789312
5327,323772928
5328,323805696
5329,323838464
5330,323879424
5331,323895808
5332,323912192
5333,323928576
5334,323994112
5335,324051456
5336,324084224
5337,324182528
5338,324264448
5339,324354560
5340,324387328
5341,324354560
5342,324420096
5343,324461056
5344,324493824
5345,324600320
5346,324633088
5347,324739584
5348,324878848
5349,325026304
5350,325140992
5351,325255680
5352,325362176
5353,325476864
5354,325550592
5355,325648896
5356,325755392
5357,325886464
5358,326017536
5359,326140416
5360,326255104
5361,326369792
5362,326476288
5363,326550016
5364,326631936
5365,326738432
5366,326779392
5367,326853120
5368,326861312
5369,326828544
5370,326795776
5371,326705664
5372,326533632
5373,326361600
5374,326107648
5375,325902848
5376,325755392
5377,325607936
5378,325427712
5379,325296640
5380,325157376
5381,324960768
5382,324764160
5383,324600320
5384,324461056
5385,324379136
5386,324305408
5387,324231680
5388,324231680
5389,324174336
5390,324092416
5391,323994112
5392,323879424
5393,323805696
5394,323756544
5395,323682816
5396,323699200
5397,323625472
5398,323600896
5399,323625472
5400,323650048
5401,323633664
5402,323609088
5403,323625472
5404,323592704
5405,323568128
5406,323559936
5407,323568128
5408,323576320
5409,323592704
5410,323633664
5411,323658240
5412,323682816
5413,323748352
5414,323797504
5415,323879424
5416,323936768
5417,323854848
5418,323879424
5419,323756544
5420,323666432
5421,323666432
5422,323592704
5423,323584512
5424,323551744
5425,323518976
5426,323535360
5427,323576320
5428,323617280
5429,323600896
5430,323609088
5431,323617280
5432,323600896
5433,323576320
5434,323576320
5435,323576320
5436,323609088
5437,323641856
5438,323682816
5439,323691008
5440,323731968
5441,323756544
5442,323838464
5443,323912192
5444,323953152
5445,324035072
5446,323985920
5447,324002304
5448,323871232
5449,323748352
5450,323723776
5451,323691008
5452,323731968
5453,323822080
5454,323887616
5455,323994112
5456,324157952
5457,324346368
5458,324510208
5459,324608512
5460,324739584
5461,324829696
5462,324895232
5463,325001728
5464,325083648
5465,325214720
5466,325329408
5467,325476864
5468,325616128
5469,325722624
5470,325853696
5471,326017536
5472,326164992
5473,326296064
5474,326476288
5475,326525440
5476,326648320
5477,326664704
5478,326697472
5479,326754816
5480,326754816
5481,326787584
5482,326771200
5483,326664704
5484,326550016
5485,326402560
5486,326189568
5487,325919232
5488,325681664
5489,325509632
5490,325296640
5491,325124608
5492,324977152
5493,324846080
5494,324731392
5495,324624896
5496,324559360
5497,324461056
5498,324436480
5499,324387328
5500,324305408
5501,324198912
5502,324043264
5503,323953152
5504,323879424
5505,323789312
5506,323781120
5507,323699200
5508,323666432
5509,323666432
5510,323666432
5511,323674624
5512,323625472
5513,323609088
5514,323600896
5515,323559936
5516,323551744
5517,323559936
5518,323551744
5519,323576320
5520,323584512
5521,323600896
5522,323617280
5523,323633664
5524,323674624
5525,323731968
5526,323813888
5527,323846656
5528,323912192
5529,323977728
5530,323879424
5531,323871232
5532,323731968
5533,323674624
5534,323641856
5535,323584512
5536,323543552
5537,323502592
5538,323478016
5539,323502592
5540,323535360
5541,323584512
5542,323576320
5543,323592704
5544,323584512
5545,323559936
5546,323559936
5547,323559936
5548,323576320
5549,323600896
5550,323650048
5551,323674624
5552,323691008
5553,323707392
5554,323740160
5555,323822080
5556,323920384
5557,323944960
5558,323985920
5559,324043264
5560,323928576
5561,323961344
5562,323895808
5563,323920384
5564,323994112
5565,324035072
5566,324141568
5567,324182528
5568,324264448
5569,324403712
5570,324567552
5571,324747776
5572,324878848
5573,325018112
5574,325173760
5575,325272064
5576,325378560
5577,325517824
5578,325648896
5579,325829120
5580,325952000
5581,326124032
5582,326271488
5583,326427136
5584,326541824
5585,326640128
5586,326738432
5587,326836736
5588,326877696
5589,326951424
5590,326935040
5591,326902272
5592,326795776
5593,326623744
5594,326402560
5595,326173184
5596,325902848
5597,325714432
5598,325591552
5599,325460480
5600,325345792
5601,325214720
5602,325100032
5603,324968960
5604,324796928
5605,324649472
5606,324526592
5607,324461056
5608,324379136
5609,324362752
5610,324297216
5611,324280832
5612,324297216
5613,324190720
5614,324157952
5615,324035072
5616,323961344
5617,323904000
5618,323854848
5619,323813888
5620,323797504
5621,323748352
5622,323748352
5623,323772928
5624,323781120
5625,323789312
5626,323764736
5627,323756544
5628,323740160
5629,323740160
5630,323731968
5631,323723776
5632,323748352
5633,323789312
5634,323789312
5635,323822080
5636,323846656
5637,323863040
5638,323912192
5639,323985920
5640,324076032
5641,324100608
5642,324166144
5643,324198912
5644,324133376
5645,324076032
5646,323944960
5647,323887616
5648,323854848
5649,323772928
5650,323772928
5651,323699200
5652,323674624
5653,323691008
5654,323715584
5655,323740160
5656,323723776
5657,323731968
5658,323781120
5659,323830272
5660,323920384
5661,324018688
5662,324141568
5663,324297216
5664,324428288
5665,324592128
5666,324739584
5667,324878848
5668,325034496
5669,325231104
5670,325419520
5671,325583360
5672,325779968
5673,325943808
5674,326091264
5675,326230528
5676,326320640
5677,326402560
5678,326509056
5679,326582784
5680,326689280
5681,326746624
5682,326803968
5683,326894080
5684,326910464
5685,326885888
5686,326787584
5687,326607360
5688,326369792
5689,326099456
5690,325837312
5691,325640704
5692,325468672
5693,325345792
5694,325231104
5695,325091840
5696,325026304
5697,324870656
5698,324813312
5699,324805120
5700,324649472
5701,324608512
5702,324411904
5703,324264448
5704,324157952
5705,324043264
5706,324002304
5707,323936768
5708,323863040
5709,323846656
5710,323838464
5711,323822080
5712,323781120
5713,323764736
5714,323740160
5715,323715584
5716,323682816
5717,323699200
5718,323699200
5719,323699200
5720,323723776
5721,323764736
5722,323822080
5723,323830272
5724,323879424
5725,323961344
5726,323912192
5727,323944960
5728,323863040
5729,323756544
5730,323756544
5731,323691008
5732,323658240
5733,323658240
5734,323600896
5735,323625472
5736,323650048
5737,323699200
5738,323715584
5739,323715584
5740,323731968
5741,323723776
5742,323707392
5743,323707392
5744,323707392
5745,323748352
5746,323772928
5747,323797504
5748,323830272
5749,323871232
5750,323928576
5751,323977728
5752,324026880
5753,324108800
5754,324067840
5755,324067840
5756,323985920
5757,323863040
5758,323838464
5759,323797504
5760,323740160
5761,323748352
5762,323691008
5763,323666432
5764,323699200
5765,323740160
5766,323764736
5767,323756544
5768,323723776
5769,323699200
5770,323682816
5771,323740160
5772,323822080
5773,323961344
5774,324116992
5775,324256256
5776,324395520
5777,324477440
5778,324608512
5779,324755968
5780,324854272
5781,325009920
5782,325198336
5783,325272064
5784,325427712
5785,325427712
5786,325485056
5787,325575168
5788,325632512
5789,325755392
5790,325837312
5791,325911040
5792,326074880
5793,326214144
5794,326369792
5795,326468096
5796,326574592
5797,326664704
5798,326730240
5799,326803968
5800,326853120
5801,326910464
5802,326976000
5803,327008768
5804,327066112
5805,327074304
5806,327033344
5807,326910464
5808,326738432
5809,326590976
5810,326369792
5811,326115840
5812,325820928
5813,325616128
5814,325476864
5815,325321216
5816,325247488
5817,325050880
5818,324895232
5819,324780544
5820,324665856
5821,324583936
5822,324485632
5823,324420096
5824,324338176
5825,324264448
5826,324190720
5827,324141568
5828,324125184
5829,324100608
5830,324108800
5831,324084224
5832,324084224
5833,324141568
5834,324067840
5835,324035072
5836,323936768
5837,323904000
5838,323879424
5839,323822080
5840,323838464
5841,323830272
5842,323781120
5843,323813888
5844,323846656
5845,323904000
5846,323904000
5847,323904000
5848,323912192
5849,323944960
5850,323953152
5851,323936768
5852,323969536
5853,324002304
5854,324018688
5855,324043264
5856,324067840
5857,324092416
5858,324125184
5859,324166144
5860,324198912
5861,324256256
5862,324338176
5863,324387328
5864,324428288
5865,324502016
5866,324387328
5867,324387328
5868,324239872
5869,324149760
5870,324100608
5871,324018688
5872,323977728
5873,323936768
5874,323928576
5875,324002304
5876,324125184
5877,324280832
5878,324411904
5879,324534784
5880,324665856
5881,324764160
5882,324919808
5883,325042688
5884,325198336
5885,325353984
5886,325493248
5887,325648896
5888,325812736
5889,325968384
5890,326140416
5891,326304256
5892,326476288
5893,326656512
5894,326754816
5895,326902272
5896,326992384
5897,327057920
5898,327107072
5899,327131648
5900,327172608
5901,327197184
5902,327172608
5903,327131648
5904,326976000
5905,326795776
5906,326590976
5907,326361600
5908,326140416
5909,325927424
5910,325771776
5911,325632512
5912,325476864
5913,325329408
5914,325165568
5915,325026304
5916,324903424
5917,324772352
5918,324665856
5919,324600320
5920,324542976
5921,324518400
5922,324485632
5923,324485632
5924,324542976
5925,324420096
5926,324387328
5927,324272640
5928,324166144
5929,324116992
5930,324059648
5931,324035072
5932,324026880
5933,323961344
5934,323944960
5935,323961344
5936,323977728
5937,323985920
5938,323953152
5939,323961344
5940,323961344
5941,323928576
5942,323928576
5943,323944960
5944,323969536
5945,324035072
5946,324067840
5947,324100608
5948,324092416
5949,324141568
5950,324174336
5951,324248064
5952,324329984
5953,324354560
5954,324428288
5955,324370944
5956,324362752
5957,324256256
5958,324125184
5959,324108800
5960,324018688
5961,323953152
5962,323928576
5963,323846656
5964,323838464
5965,323871232
5966,323904000
5967,323928576
5968,323920384
5969,323904000
5970,323887616
5971,323846656
5972,323846656
5973,323854848
5974,323887616
5975,323920384
5976,323977728
5977,324043264
5978,324059648
5979,324108800
5980,324207104
5981,324207104
5982,324338176
5983,324379136
5984,324502016
5985,324649472
5986,324764160
5987,324968960
5988,325091840
5989,325247488
5990,325427712
5991,325648896
5992,325837312
5993,325984768
5994,326115840
5995,326255104
5996,326369792
5997,326476288
5998,326615552
5999,326697472
6000,326779392
6001,326894080
6002,326910464
6003,326967808
6004,327008768
6005,327041536
6006,327066112
6007,327082496
6008,327148032
6009,327148032
6010,327164416
6011,327205376
6012,327246336
6013,327262720
6014,327246336
6015,327221760
6016,327115264
6017,326984192
6018,326828544
6019,326599168
6020,326361600
6021,326156800
6022,325820928
6023,325575168
6024,325239296
6025,324960768
6026,324755968
6027,324559360
6028,324559360
6029,324428288
6030,324362752
6031,324264448
6032,324215296
6033,324166144
6034,324108800
6035,324059648
6036,324035072
6037,323985920
6038,323944960
6039,323912192
6040,323912192
6041,323920384
6042,323895808
6043,323936768
6044,323961344
6045,323912192
6046,323838464
6047,323756544
6048,323731968
6049,323682816
6050,323650048
6051,323699200
6052,323641856
6053,323633664
6054,323650048
6055,323699200
6056,323731968
6057,323731968
6058,323731968
6059,323740160
6060,323723776
6061,323740160
6062,323756544
6063,323781120
6064,323797504
6065,323846656
6066,323871232
6067,323904000
6068,323920384
6069,323953152
6070,324010496
6071,324043264
6072,324084224
6073,324125184
6074,324157952
6075,324207104
6076,324239872
6077,324280832
6078,324338176
6079,324395520
6080,324477440
6081,324461056
6082,324534784
6083,324551168
6084,324461056
6085,324370944
6086,324223488
6087,324125184
6088,324067840
6089,324018688
6090,324067840
6091,324092416
6092,324215296
6093,324379136
6094,324567552
6095,324788736
6096,324960768
6097,325157376
6098,325337600
6099,325476864
6100,325640704
6101,325796352
6102,325952000
6103,326124032
6104,326279680
6105,326443520
6106,326599168
6107,326697472
6108,326828544
6109,326910464
6110,327000576
6111,327074304
6112,327172608
6113,327238144
6114,327311872
6115,327369216
6116,327377408
6117,327352832
6118,327328256
6119,327172608
6120,326992384
6121,326689280
6122,326337024
6123,326009344
6124,325779968
6125,325616128
6126,325476864
6127,325280256
6128,325108224
6129,324977152
6130,324862464
6131,324747776
6132,324649472
